name_club,PCA_feature0,PCA_feature1,PCA_feature2,PCA_feature3,PCA_feature4,PCA_feature5
"K. Scherpen, Ajax",13.340868783900355,-1.0284225045656847,0.5795098804014956,-0.5327100868512775,0.3994484069618549,3.7098868599655295
"H. Dervisoglu, Sparta Rotterdam",-1.6573846563858938,-3.5155736102351534,0.5466420020505905,0.6543046028357071,1.339524153293602,0.6515075177938002
"T. Adarabioyo, Blackburn Rovers",-0.49388895955163825,4.650980426260594,-0.038990601933190164,0.6127845396577662,1.6943637795143223,1.1641063900762452
"K. Bielik, Derby County",-1.4665030046760428,2.789722159673601,1.5228747032161123,-0.6464959025698199,-0.3245153583295033,0.6652319697253121
"B. Rovira, Atlético Nacional",-1.8285944762063688,1.7291810439717576,1.0789470114033266,-0.11071435135777294,-0.1876406011790403,0.06236625801608796
"Diego Alende, Real Valladolid CF",0.21154735231873714,5.412155565444815,0.6946034873549719,0.7574656132559258,1.198804414939499,1.3079588208927755
"C. McLennan, Aberdeen",-1.4755246512667914,-3.9764615852600538,0.1924507018710868,0.6223473555092608,1.0313235238618375,0.6442071601337163
"F. Kadioglu, Fenerbahçe SK",-1.8280385359637612,-3.404178239359824,-0.14033327701466547,-1.337371600320672,0.184379170223764,0.38187417784695016
"R. Yates, Nottingham Forest",-1.71376753095817,2.2516658941352916,0.4581853027502493,0.5709800773961783,0.0985037612479644,-0.025626472766254398
"G. Berterame, Atlético de San Luis",-1.708421638708934,-3.5626834027684824,0.17972303613823834,1.4705107889515407,1.3512890723844535,-0.1472090018197365
"Barrenetxea, Real Sociedad",-1.6996974454023361,-5.0435447203585815,0.3286045112808103,-0.2333722937673802,1.1179525255182867,0.9832487487071174
"F. Delorenzi, Deportivo Cali",0.1112746948329935,5.134847981558562,-0.39141617953570174,0.4455591949331278,1.7943475262490407,-0.21036587969082035
"M. El Hacen, Real Valladolid CF",-0.3586046686035533,4.408746569932021,2.028262172580913,0.34524996095193605,-0.21636642632832562,0.8287616421609929
"R. Vaca, Bolivia",-2.055462011636344,-5.845781695323471,-1.0638386509228377,-1.7535487336448288,-0.09786424793364333,1.2950261614754977
"R. Oxford, FC Augsburg",-0.8657391073917149,3.4426394327762124,0.1553293885252278,-0.09089119563374025,1.199901738892647,0.6887546947677279
"K. Soni, Girona FC",-1.9813418822374678,-1.9067142981247427,-0.07269289914796,0.8680579854845315,0.915620372722746,0.34701613222234
"R. Nyambe, Blackburn Rovers",-1.4780492227816555,3.596525497710873,-1.475877184661392,0.2859163372222364,1.814618155161514,1.2157391275442007
"Aitor Bunuel, Racing Santander",-1.606852216491957,1.7348742635331271,-2.2291683400742275,-1.0684882521027943,1.7648474365540074,0.08253264678733524
"Joni Montiel, Rayo Vallecano",-2.393730007418115,-2.0220047724300323,-0.3424500393189058,-2.758688322148814,0.059553271101635094,-0.5072450909153194
"A. Hadziahmetovic, Atiker Konyaspor",-2.1533112662751237,0.4384505881343653,0.5317288668450789,-1.2351169562869353,-0.8419843872836089,0.3109189690443907
"J. Ruiz, FC Sion",-1.453527388067772,2.5561910944267585,0.4308252937886703,0.1582810040578302,0.7644410040147498,0.38852247310916643
"S. Jurado, Tiburones Rojos de Veracruz",12.539267601535474,-0.49159659856440435,-0.11287851494834748,-1.313110893583873,0.5052241626171088,-0.04398514123966095
"J. Masson, Valenciennes FC",-1.3421977117405355,3.4408649227384074,0.37819434168478394,-0.4340341917082418,0.6253113851465079,-0.7502322868304597
"T. Edwards, Stoke City",-1.2835277609921127,2.188593396308367,-1.5016880677675735,-0.023325491984249578,1.4619085124234292,0.034176824402016505
"E. Demirovic, Deportivo Alavés",-0.8533369029083684,-2.143482685973647,1.7449228898883102,2.919945081529654,0.24852423693294576,0.5571314863809751
"M. Carraro, Perugia",-1.8325993300413748,1.1460492695479898,1.304378902543712,-1.0905728017574237,-0.8111095034473579,1.5069151175851545
"M. Ojeda, Club Atlético Huracán",-1.9162970941154829,-2.9078582982090704,-0.4762385717240241,-0.9317469865689225,0.748158337604662,0.6621659540369416
"O. Morutan, FCSB (Steaua)",-1.899860555598824,-3.0667278635973294,0.16169444846889797,-0.19910300388783378,1.1800846592098362,0.3239504111328156
"A. Lioi, Korona Kielce",-2.16744471959844,-0.8496339953031357,-0.5101993919137776,-1.5197234695299136,0.33206896128372737,0.45686491879819807
"J. Lopez Pissano, Rosario Central",-1.927243648975287,-1.4645549925502195,-0.08309217857385165,-1.0138575889216088,0.7858454199804717,0.5640714908412124
"A. Danzi, Hellas Verona",-1.9537963840913524,0.9996928574465238,0.1044418541930916,-2.503035260055483,-0.8377654257162652,1.8133741010177824
"M. Gomez, Gimnasia y Esgrima La Plata",-2.075632153082844,-0.949303955457029,-1.0064052218815276,-0.8610070650913582,1.0754468596459943,0.5260900957333968
"Y. Benrahou, FC Girondins de Bordeaux",-1.9509054948295994,-2.5082741189037483,0.0020329962491988144,-2.2627202874804753,-0.02206058748735078,-0.6136998091892809
"Goncalo Cardoso, West Ham United",0.0797515500758493,5.134863569482817,1.2732891284076908,1.2261211360122815,1.0458726313243405,1.4340964137489611
"Alex Blanco, Real Zaragoza",-1.8252035277407335,-3.2340209690357535,-0.7466872504890835,-1.5097113025795765,0.48775414027512687,1.8616020488569116
"Abdu Conte, Moreirense FC",-1.2622227832448198,2.5804799463439556,-0.6663404194561646,0.641564069385184,1.367761839820695,-1.0025104616068332
"Alex Bermejo, CD Tenerife",-2.009974356541154,-1.4550585752619578,0.41315288149673207,-1.2845870883349118,-0.11591550826459451,-0.18029186313021864
"S. Agouzoul, LOSC Lille",-0.7200544794418715,3.6482868906742145,1.148427284609169,0.16293670543463448,0.5926331936583631,0.7204648175544223
"R. Nteka, CF Fuenlabrada",-2.0982484396120253,0.5308120600058566,0.14513399294764984,0.277515701985112,0.20362606492275406,-1.4913060877318867
"S. Dest, Ajax",-2.0623628046972313,0.19162024808168548,-1.9743543176112996,-0.7171555202780324,1.8889608066949233,1.0847516026014639
"B. Carvallo, CD Everton de Viña del Mar",-1.904969443943388,-4.630283605381228,-1.484259074824702,-1.277774912807369,0.9345517655614509,0.04889707224684663
"F. Woodman, Swansea City",12.699153832165212,-0.763443366268279,0.5153442243917548,-1.355254953267244,1.0406941662786156,-0.3907367475802026
"S. Ojo, Rangers FC",-2.2329853419120043,-3.7620542097523977,0.12316189730321464,-0.9194458414254343,0.15253994151431485,0.3313946674049865
"G. Docherty, Rangers FC",-2.0380109585480954,0.42329416199764985,-0.041105324615809055,-0.21938204783181534,0.07132192229889409,-0.3620148221575627
"J. Drole, UD Las Palmas",-2.0129957149311917,-3.66862426609854,-1.3652495071391872,0.9123313345966089,2.344274102713839,-1.6939855973001263
"D. Vergara, América de Cali",-1.602584776681047,-3.4988843573148403,-0.31353066246450634,0.4930984668553692,1.0610236213598165,-0.06929910126785103
"A. Dijksteel, Middlesbrough",-1.4419227322930936,3.347491749426592,-0.8977293437393539,-0.12600978172364127,1.7988758428592346,-0.8702524923114933
"S. Clare, Heart of Midlothian",-2.449007693266348,-2.1494154603213382,1.0227511887286196,0.15129538798303743,-0.5012573600597835,0.04594304349774845
"S. Field, Charlton Athletic",-2.1309130961168097,1.1833372324462221,1.2215654949962182,-1.5664141228569561,-0.33605813577813587,0.2995442916978224
"G. Coucke, KRC Genk",12.997518327174006,-0.5157340508591719,0.20535722536132686,-0.43945710947840144,0.8968041243697743,1.0002346110656546
"Yago, FC Paços de Ferreira",-1.7027831810977863,-4.87400864984194,-1.6316495136728018,-0.7596010535952264,0.36792420452422014,2.8822182502883322
"V. Mantovani, US Salernitana 1919",0.0413510818312502,4.894711034567389,-1.1312582598592376,1.1614314771895908,1.7283681129627275,-0.7441793133756827
"M. Wilks, Barnsley",-1.458238658316021,-4.449515204050554,-0.6249891056361686,1.1670553322891806,1.3486426028020841,-0.1171277755710159
"M. Andersen, FC Nordsjælland",-2.0404505488728,-0.6539174864835192,-0.28587977146517585,-1.4692044416285617,0.7072434020950195,0.41289123599849553
"Y. Guzman, Envigado FC",-1.3567542123334266,-4.219277788977898,-1.651834166266825,-1.137231659446106,0.6109153500372745,0.6520315643082181
"T. Galdames, Unión Española",-1.2697626643632003,2.756225728049362,0.3902772827074783,0.20523265895017384,0.4425950807744242,0.3647674935312253
"A. Obispo, Vitesse",-0.9884192982363043,3.464126252111287,-0.3227395464528979,0.45934918102717887,1.8882824943194816,-0.6874584265661332
"A. Ouahim, VfL Osnabrück",-1.8716912711557683,-3.3550569189436166,-1.3172242258407254,-1.5351282314673347,1.139004399240839,-0.000998158539189076
"J. Ortiz, Monarcas Morelia",0.42059079353257006,4.993755832149916,-1.1165395125638067,1.241011413790923,2.120975441211949,1.3497297072471814
"C. Munder, Universidad Católica",-1.88310699738854,-3.5907932340630477,-1.2517458887226345,-0.2300301502512792,0.9027233666191699,0.6228063881200854
"L. Necul, Arsenal de Sarandí",-2.078853404514599,-2.5026508723291454,-1.1504659755170437,-1.7651839918141932,0.07417293821132785,-0.08934666084225283
"J. Keita, Dijon FCO",-1.6956003346165787,-4.419666392221764,-2.377996936354918,-1.016478305645571,1.580010363449853,0.20937758467945433
"L. Suarez, Real Zaragoza",-1.7454303161195095,-3.6960054077092948,0.10585490699103971,1.3841123960033135,0.10872837904012664,0.8064782214384206
"I. Abass, FC Utrecht",-1.4416943178254804,-3.6735013111846757,-0.6242112585093945,2.0171531177306252,1.3091718398618775,1.5595732472538077
"Victor Campuzano, RCD Espanyol",-1.7268798266666272,-4.875378723660381,0.5547577272180648,1.3824131396741424,1.420667333564425,0.24726628840222814
"David Carmo, SC Braga",0.6066979468943307,5.714091676304092,2.720978530116706,0.04446054377596976,-0.9228152865792851,-0.1416407841861657
"D. Janosek, Viktoria Plzeň",-1.8952497406675348,0.08881888568948978,0.5998320750851944,-0.599960981603655,-0.09713614344718492,0.9465397784990407
"D. Etienne Jr., FC Cincinnati",-1.7506094855140695,-3.320034442224724,-1.3140094846051322,0.2947746686988825,1.202557964638141,-0.22385651746041382
"J. Whatmough, Portsmouth",-0.159451232078037,5.215115431702085,-0.3279768655347775,0.5551340228862978,1.7562959071373163,1.602078188893389
"A. Mitryushkin, FC Sion",13.040134759628568,-0.7787931882342847,1.3153225589170656,-0.6373280971560307,0.5008832040669513,0.6833841242180583
"J. Sims, New York Red Bulls",-1.7922849756670496,-4.5725315450437085,-1.2340136108763806,-1.4084271404524402,0.1031831141262867,1.543163790569108
"T. Ambrose, FC Metz",-1.5595152401807915,-3.339055522742856,-0.6965613766363156,2.582950177743111,1.4624920981370795,-1.5226590992702946
"Paolo Fernandes, Perugia",-2.1166607884342983,-4.513803948690055,-1.1866424183432938,-1.7920093987069112,0.056392538788602925,-0.02279022232304015
"K. Swiderski, PAOK",-1.3525772561808491,-3.6183223171468253,1.3499822152711691,1.4923339100749673,0.03774136889577248,-0.24598788088621334
"L. Kelly, Queens Park Rangers",12.68074536181673,-1.293475075602712,-0.4245039955775453,-1.4971149570318834,0.017809819382061564,0.8969699371221936
"F. Del Sole, Castellammare di Stabia",-2.0698717181664055,-3.6849132900070978,-0.7515067862674326,-2.8052079828322922,-0.379146599320589,0.5939890388910428
"R. de Boer, AZ Alkmaar",12.671959402851476,-0.8845725017107658,0.881882025186519,-0.7323055450799039,0.6036794662822815,0.815524424099005
"C. Gutierrez, Colo-Colo",-1.8904502772470595,1.1341834334222476,-0.9096545861256812,-0.22681178637058097,1.3025869629586873,-1.718776078380078
"M. Kenlock, Ipswich Town",-1.6271945792515607,3.199927291664088,-2.367241652397059,0.5170211952450771,1.9670369078505754,0.36834938339762185
"Q. Boisgard, Toulouse Football Club",-2.208313734653981,-1.6303060787532915,0.7214246206507549,-1.5072155193441312,-0.5236537525697523,0.2497272485251827
"Verdasca, Real Zaragoza",-0.5959239552303705,3.789365653407519,0.14043642174760412,1.2350737186501584,1.5295964616623101,0.4570805368714072
"R. McGree, Adelaide United",-2.6463074271536984,-0.9764678069682866,-0.23403364783049166,-1.2778441875525155,0.13774264533324332,-0.03189382881993771
"A. Lucoqui, DSC Arminia Bielefeld",-1.768294600583618,1.1859492423161557,-1.4341553690930382,-0.38821553171170836,1.1976463485742919,0.9061285044361251
"L. Lappalainen, Montreal Impact",-1.9080383253028756,-2.5495149877466754,-0.5976181513769908,0.1525825037235518,1.0420737057029124,0.3933812345616078
"Y. Wissa, FC Lorient",-1.497708296482405,-4.852039853465771,-0.05636649898421851,1.4627588303190489,1.2680602484017043,-0.26322096999133576
"N. Schmidt, VfL Osnabrück",-2.4527114943025556,-1.588986009901581,2.766595060394373,-1.1707510504200578,-1.0776976449125637,0.15583298347823243
"L. Thomas, Barnsley",-1.6622557971893157,-2.3458676418638285,-1.6123726420336926,-0.44670784962360055,1.294042916259004,-0.782891757817308
"Marlon, Boavista FC",-2.262608949331752,0.8129040759343188,-1.6079607695271838,-0.8610528292882098,0.9553367581267741,-1.8022695644001152
"D. O'Shea, West Bromwich Albion",-0.5090957465845642,4.047094445391347,-0.37469614829398734,0.7951070372416116,1.0907020367414662,0.7867272804088994
"H. Kane, Liverpool",-2.2123495357807696,-0.20442489402647307,-0.012518941879815303,-1.3223714675965905,-0.014967376322540693,0.3693923060136375
"Jang Gyeol Hee, Pohang Steelers",-1.7736630771232706,0.511984401127576,-1.3264589584567217,-1.1095166416575455,0.06125095111916462,2.014594317885969
"B. Lennon, Real Salt Lake",-2.2439512887371937,0.038637782690057965,-0.267195777296973,-0.2273958783413936,0.5679081541936164,-0.6521487375959582
"K. Kuchaev, PFC CSKA Moscow",-2.296447964905176,-1.331890653608998,-0.4083669004899499,-1.0475274953893892,0.10966641485439535,1.586144139289128
"B. Baningime, Everton",-1.723283954256967,1.9845247678314872,0.8156420553585725,-2.219830594248011,-0.23017323471272894,0.4023255182976754
"A. Koita, Waasland-Beveren",-1.896600911165043,-3.506958184634894,-1.5584071406810664,-0.8120765879899894,1.5732969174103058,1.4103608065140565
"O. Azubuike, Medipol Başakşehir FK",-1.4663044053921999,2.455705540742766,-0.9482966069489301,-1.8290823069626063,-0.04226761907199387,0.6646717733715344
"R. D'Haese, KV Oostende",-1.9869948867589606,-3.1696940132350213,-1.059221257870959,-0.9982928711252185,1.0418614560300334,0.5513734540969257
"S. Dembele, Peterborough United",-1.809202594792978,-4.1238663169063985,-2.4072036031042634,-2.02232232687082,0.3145130325349634,0.30081011036134625
"Escriche, SD Huesca",-1.2920658440899937,-3.6726555052284433,0.43420691411152373,1.719291118498337,0.34062393890709985,0.23898097308946356
"Cristian Rivero, Valencia CF",12.73561235658542,-0.541466395255814,0.8625335801700522,-0.6233139257707854,0.525520603287106,1.0425177220069017
"Y. Clementia, OGC Nice",12.84110997689581,-0.49966293263937983,0.5118160679074819,-0.595124348114694,0.5017331621538064,-0.45345585507489977
"Lucas, SC Braga",0.1455543659091126,4.393353771325369,-0.06465135769484588,1.1536016235836526,1.315444916490161,0.8689122325891092
"S. Gomez, Atlético Nacional",-1.826274511224135,1.3671485425564875,0.6735491929904496,-1.0777921592006632,-0.13871844334967404,0.2599021116688832
"S. Guzman, Once Caldas",-1.8665442301575907,1.3206404532184322,0.44611032025795466,-1.2259938679816402,0.4641415158185478,0.15174805627593344
"I. Erquiaga, Estudiantes de La Plata",-2.2744094131567114,1.2947857967965763,-1.4031872189987729,-0.47129128926688346,1.2330681055214314,0.45792693782731303
"Jimmy, Real Oviedo",-2.1697394665370586,1.0946806479588296,-0.6408436041375524,-3.2897045387064803,0.6950859827016738,-0.9668160617440118
"D. Jovanovic, Cádiz CF",-1.0939496055908629,-4.801547657597871,1.4035085056940695,2.0683576057376887,-0.4803873575833855,1.2714078825320234
"W. Ditta, Junior FC",-0.09800165200285917,4.980313971060141,0.4516005262049223,1.1241177394450887,1.7672154697306781,0.9833592899971115
"K. Sidibe, Toulouse Football Club",-1.0657882780648649,3.4677629988699104,1.3949305914824333,-0.36011514937638633,-1.0903481653363667,0.6603707500398989
"A. Loba, Querétaro",-1.4167771009025114,-4.438893607474427,0.0937861492192762,2.5205847742854988,1.1267881640056814,-0.005398752637839327
"Anderson Oliveira, Famalicão",-1.1103891065942484,-3.5944604695445777,2.290462274545844,1.3776531819637865,-0.4818283044643311,1.6145552551015068
"J. Pretell, Peru",-2.153983284627136,1.0299950615426114,0.008858201857658397,-1.447222231621672,0.08561062801704437,0.09563826532873923
"T. Asta-Buruaga, CD Antofagasta",-0.9246283892804217,3.7103170610615552,0.025453711884503866,1.0114007980365296,0.8656214787000853,-0.9325933080286968
"S. Svendsen, Odense Boldklub",-1.7606966194971108,-3.5902136276794625,-1.001452825229808,0.9801699159151582,1.3495925922103669,0.8813336923932029
"Joao Afonso, Gil Vicente FC",-1.6441932789508462,2.6024685477104215,0.8222951192888283,-0.16442222014932956,0.44439394076980054,0.2081880393700761
"C. Brannagan, Oxford United",-2.1695688566330738,0.02776666590844127,0.8295424222735237,-1.6087561841044895,-0.9164226804962701,-0.7534592265544132
"L. Morgan, Celtic",-1.946277925913251,-4.146393501321833,-1.243140736153265,-0.7723264137227218,-0.3704419232705235,2.8282823063423836
"N. Jackers, KRC Genk",12.815873994975695,-1.2415535147469523,-0.5817930414388439,-0.5146569204090505,0.74004806636121,-0.4409389738648903
"J. Hesketh, Southampton",-2.1655075596856905,-3.0808874565696613,-0.7630253864170117,-2.3419132535714247,0.6421322767474843,-0.0944165966889303
"B. Close, Portsmouth",-2.4057989312836647,-0.13656437072809663,0.20573088003588305,-1.6270214074818428,-0.27934912690128066,1.431988507762646
"M. Schulz, FC Luzern",-1.6909167521502797,1.578887863827594,0.6124179705621191,-0.1340699351112471,-1.157786366531761,-0.15545931824970646
"J. Gomez, Junior FC",-0.22387117199940537,4.294328148104616,1.0849989454843059,1.1172468678631755,0.8864391275222258,0.7483668925117266
"M. Rasmussen, FC Nordsjælland",-2.239504338441869,-0.6827289750032716,-1.0248297161486484,-1.277147759319763,0.9418268209349453,-0.05065916587212189
"O. Albornoz, Deportes Tolima",-1.852701236638875,2.773348615102813,-1.3984424276903658,-0.2649155960575324,2.075186676740044,-0.35452010951050994
"F. Miguel, Nîmes Olympique",-1.9389359650804583,2.462453309003213,0.10490079538974807,-0.45128946211052595,0.9657469610557742,-1.267734023611717
"R. Gelmi, FC Thun",-0.6725953406058073,2.9055460598094607,-0.08940312772566597,0.9014747912348232,1.5461517644376293,0.009901155985175616
"D. Arboleda, La Equidad",0.3013603117133203,6.026642468633853,2.0932195633068233,0.6818740249967196,0.05928516771147277,0.2430100724828866
"K. Boto, AJ Auxerre",-1.7416366778124843,1.8738650665466292,-0.4492048822310658,0.16530354100667066,0.4757073935050541,1.4379397509217284
"H. Tijanovich, Gimnasia y Esgrima La Plata",-2.087254170838,-3.6390849610988756,0.13486117866398797,0.7672593165830637,1.2234598453216134,0.005719237234619884
"L. Clemenza, Juventus",-2.321193488247794,-4.720174036903813,-0.2828194056460643,-2.8043888275286424,-0.9711719774111871,1.1893544428643814
"J. Simpson, Bournemouth",-0.7132023138544967,3.932071606826784,0.7523817886294398,0.4063901996306384,0.5370394311836593,-0.7202320760927126
"J. Stage, FC København",-2.109563291665124,0.1302339036164389,-0.24613161205489625,-0.41965813865803736,-0.2671510788295738,-0.2311645382017004
"T. Kunimoto, Gyeongnam FC",-2.236589612424418,-1.903844305557019,0.24267869288009689,-0.02013129999480717,0.2204064069273353,0.035635593919545884
"R. Mierez, CD Tenerife",-0.9225289795025805,-1.850188128563998,1.0378502133872576,3.0456850239648827,0.4009333279627399,-0.13294897108581608
"J. Sorensen, Esbjerg fB",-1.8128155265017267,1.0422100468762323,-0.05868363248372596,-0.4609942682010449,0.10030332464384074,-0.16916659003328377
"S. Edera, Torino",-2.2708932704518263,-4.426615353489234,-0.0716115231034679,-2.0237750968389685,-0.6309860444283673,-0.16158270539457278
"C. Calderon, Club Necaxa",-1.9955844823862705,1.9102256374564697,-2.385684073610572,-0.776024901323441,1.9985926506332563,-0.7853432588587059
"David Carmona, Racing Santander",-1.6477291966058283,1.815595234074895,-1.168951092609478,-0.25592339212702814,1.529324427017208,-0.02288770684167479
"J. Storey, Preston North End",-0.3297491298314129,5.073265295554226,-0.23119665225670663,0.7480696101138433,1.473863249461317,1.4792838119895235
"Carbonell, Fortuna Sittard",-2.5640428695616926,-0.39941811135332395,-0.1110940417242026,-1.7865679745784158,-0.6893420524512204,0.238284970072973
"L. Badiashile, KSV Cercle Brugge",12.87105617717362,-0.4259702721518324,1.0543019864183543,-0.9481204636878228,0.7149680705855209,0.7552579103446256
"G. Tormin, La Berrichonne de Châteauroux",-1.6922611816704787,-3.4285676625807424,-0.8736227218034187,0.3217256962665564,1.0222784002016732,1.539160228722737
"M. Hongla, Royal Antwerp FC",-1.7082322670963528,2.90378616322665,0.1731515062164776,-0.44007918355541964,0.22896708467312168,1.0475409504170916
"M. Berisha, SCR Altach",-1.3244373274748085,-3.4062028452113426,0.7979700869453578,2.3441744400549887,0.09350441822689329,-0.2151895677047636
"F. Beijmo, Malmö FF",-1.1125561284195757,2.0017527616385165,-1.6570558155046626,-0.15418800014198025,1.7035474864843585,-0.1683889215476233
"A. Fuchs, 1. FC Nürnberg",-1.5366763505454069,0.6921018508147251,-0.32634604545192064,-1.0444389193450752,-0.20337592969231158,0.07047751936847098
"B. Manu, SV Darmstadt 98",-1.5257569608743435,-3.141338572166937,-2.40844140471079,0.9671530689705987,2.285110899662361,1.1208954532036064
"C. Holse, FC København",-1.5970586590890372,-3.97353839702522,-1.6511715628618722,0.049663541397968816,1.2809843612939507,-0.25097773790608524
"G. Vicario, Perugia",12.323855516065898,-0.2570612115870081,1.2368010831830036,-1.5821075249777072,0.2627415827071909,-1.5119666055885992
"Borja Sanchez, Real Oviedo",-1.9895999977033547,-2.7534903243864046,0.6334744771844482,-0.9594137542974468,-0.6166475450417562,1.489472114510485
"R. Frosler, Kaizer Chiefs",-1.9193775584720012,1.6581742045657195,-1.8120006128746307,-1.5816331742651788,0.46486892304205446,1.610240097808683
"Y. Armougom, Stade Malherbe Caen",-1.7261854303771007,1.3556347204265797,-1.3467921338590285,-1.3730715582523454,0.7262349815297935,0.11586126612924033
"Bruno Costa, FC Porto",-2.587007409295983,-1.6707783147541777,0.3052607226346426,-2.0987634160652497,-1.0078734289077658,0.09125348913053463
"Juan Ibiza, UD Almería",-0.5420467457516506,3.9722158032251276,0.23923465075386893,0.1799421665623489,0.7908871840711863,0.7829101614082415
"Bernardo Martins, FC Paços de Ferreira",-1.932920706395461,-3.707291314503911,0.5295959389028476,-1.1879611603242985,-0.3210892013538866,0.1144910426199042
"M. Graiciar, Sparta Praha",-1.502094982515901,-3.3121339952241784,0.9783276584891387,1.966117367378353,0.044578561323627766,0.4541519538002825
"R. Framberger, FC Augsburg",-1.4590518186484878,2.5651706407710093,-1.232604987207391,-1.0326033593004313,0.7151510904605067,0.5011189647680416
"T. Fosu, Oxford United",-2.333947998011845,-4.027351559777345,-1.1347676033009264,-1.3525703778996898,1.3683564784885338,0.19621783357761852
"Jose Suarez, Girona FC",13.118531476556628,-1.423538653477906,-0.20164651646302004,-0.29358706450664174,0.4166488552483022,0.5478058835400111
"F. Dagerstal, IFK Norrköping",-1.0164017458691814,2.927667952667892,0.6792223910024078,0.36188970843182927,1.087755853469887,-0.3007587734160125
"M. Bader, 1. FC Köln",-1.3726948588578163,2.5542868478384073,-1.8486789479660595,-0.9220942028546596,1.8251114776965736,0.4022701607332846
"R. Raveloson, ESTAC Troyes",-2.577871876420834,0.8637988289096137,0.237738572171958,-1.0348604401944186,-0.0036871323593007745,-1.2291941317600967
"A. Fontana, Club Atlético Banfield",-1.3945293630128384,-3.6807841117273585,0.1295014211006663,2.187584241182511,0.9711909017345,-1.2389079726969525
"B. Torrealba, CD O'Higgins",-1.3855346937372788,2.5185299632205425,-0.8706726593100433,0.21953550171791933,0.9390192577554826,0.06947743211952637
"J. Vargas, Universidad Católica",-2.3368226237468983,-3.968685192596196,-0.17719704778704382,-0.2927098797775026,0.3119175486736218,-0.2687933241129918
"M. Zetterer, PEC Zwolle",13.3563694278666,-0.64947370117407,0.42047075605679174,0.6256646541231928,0.40120088846259944,1.8679920920333715
"J. Cullen, Charlton Athletic",-1.8845506459786154,0.41816830153609513,-0.42068940510283165,-1.7600045179358896,-0.29672418980937904,-0.07862885419487138
"G. Troupee, FC Utrecht",-2.0666123196522492,1.5221794057641007,-0.5755443788873563,-0.43090489581241737,1.140199069594339,-0.02873894306343713
"A. Disasi, Stade de Reims",0.17757910916080138,5.323590050830677,1.2881473427280947,1.6550187002254015,0.6267828676456605,-0.5464524591322456
"N. Julan, En Avant de Guingamp",-1.3336831801853293,-3.4955986808961423,1.1186898199184352,2.6162259566458186,0.07371421462684485,0.46279446395362134
"Iury, Portimonense SC",-1.028206895014807,-2.5053693227481437,2.261886820732611,2.4807244741946146,-0.03700462837680717,0.3488991409745155
"Y. Urra, CD Huachipato",12.71076959831964,-0.4723139338318338,1.9658551526768733,-0.4401551271059894,-0.14490485436568526,0.7880956905373988
"I. Ochoa, Club León",-1.630831760543087,1.7825001216991543,0.495196815098733,-0.9823849187781691,-0.8352242367039234,-0.05600370511679682
"Y. Ideguchi, Gamba Osaka",-2.33733490136138,0.9734758593555831,-0.4898167883027396,-1.2398297394068967,-0.0055520500188253,0.0021816721326937244
"D. Doekhi, Vitesse",-1.028456643224379,3.5921531243458302,0.96201909029372,0.30791844880137714,0.5157272836105011,0.5039126746304197
"K. Itakura, FC Groningen",-1.1823208231403586,3.667491285483882,-0.08168384246153858,0.5148468755292546,2.095929111934563,-0.8815853582939172
"S. Palombi, US Cremonese",-1.8972334503547397,-2.586309395953955,1.199147997787928,1.0586035672647724,0.10453425699436221,-0.0022311111965755684
"R. Descamps, Sporting de Charleroi",12.97635464931407,-0.6721479676384527,0.7408263108967583,-0.40625614941384675,-0.07015108190057591,1.0180789197920435
"N. Jambor, Rio Ave FC",-1.8338571771577898,2.1916587562140926,0.8073082467691649,-0.8843267948671889,-0.8319748953989018,1.502277090278441
"L. Bogdan, Livorno",0.034139534232365994,4.6854488231533145,-0.4480848188438102,1.5734363293283817,0.48455615559926624,-0.6630206563311282
"D. Duarte, Sparta Rotterdam",-2.261773316557873,0.07057119855712843,0.0603598815167976,-0.3911937790734761,0.3510508172628148,-0.041997458896022175
"R. Lundqvist, FC Groningen",-2.4849464050427414,-1.1459781748127595,0.035211066329894236,-1.9667283462136917,-0.6145961894393408,-0.007951244980638988
"C. Gonzalez, CD Mirandés",-0.6902004957663944,3.691939682691935,-0.28050009181008456,0.22888080785934514,0.5156993798945984,0.7227532323989346
"P. Neumann, Holstein Kiel",-1.4359036714333133,3.4209862565081717,-0.13436984850905379,0.14161257322016402,0.2943359606535962,0.5761633011355475
"I. Conte, Chamois Niortais Football Club",-0.7147826464799615,3.4509580468478043,0.5992297168893094,1.159545428399764,0.6918154140291679,-0.8590269167106912
"S. Doumbia, Stade Rennais FC",-1.9621672167712096,1.0343933612430793,-2.8764739132229917,-0.4012717485760699,1.8328776581667066,-1.464575216818709
"A. Poungouras, Panathinaikos FC",-0.4104775232288884,4.02529852958726,0.7053155825253016,0.5529881263079898,0.3833391492945605,2.250212471617504
"Nouhou, Seattle Sounders FC",-1.3073096528609038,2.5839807056206934,-1.8139953616986313,0.6068069980007281,2.0742864348751757,-1.6857378938394212
"Alex Pinto, Gil Vicente FC",-1.6806876615584112,2.629657463720148,0.005269199653957019,0.7765303521638799,0.83723688925896,-0.07359955070346355
"M. Siplak, Cracovia",-1.1598809833825439,3.5889421215108896,-1.544967818010102,0.13785535415838415,1.5298595682403986,0.6437063100440561
"S. Sahinturk, Denizlispor",-2.1312244927375796,-4.337959860885058,-0.21484499124033296,-1.0405963583531301,0.9517856095052458,-0.5992134942599838
